Date/Time,BLOCK TESTBLOCK STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK TESTBLOCK STOREY 1:Zone Mean Air Temperature [C](Hourly) 
 04/11  03:00:00,23.143068734963007,26.19496913029264 
 04/11  04:00:00,22.899540027816856,25.79903905761186 
 04/11  05:00:00,22.639315905240929,25.37150211961775 
 04/11  06:00:00,22.314040547150094,24.89063031192672 
 04/11  07:00:00,22.343791051372503,24.753791130308476 
 04/11  08:00:00,23.647537206896037,25.920493119985545 
 04/11  09:00:00,25.035690711668246,27.226833082767237 
 04/11  10:00:00,26.08997657618276,28.193020220519963 
 04/11  11:00:00,26.6929982045023,28.82057465703411 
 04/11  12:00:00,26.96407018460041,29.126076747909438 
 04/11  13:00:00,27.48782529822372,29.75106038263749 
 04/11  14:00:00,27.736337960725828,30.21784267816632 
 04/11  15:00:00,28.130676211924638,30.825079309134588 
 04/11  16:00:00,28.79346986685342,31.679055631506466 
 04/11  17:00:00,29.130448444909125,32.38620728938529 
 04/11  18:00:00,28.664608523964338,32.22385465729174 
 04/11  19:00:00,27.34962555234019,31.061474097287897 
 04/11  20:00:00,26.396977324641126,30.224843818266323 
 04/11  21:00:00,25.799544784290675,29.714593562069305 
 04/11  22:00:00,25.322625677456057,29.27684807267454 
 04/11  23:00:00,24.72692612249041,28.71380609046142 
 04/11  24:00:00,24.497658558050789,28.396199220854969 
 04/12  01:00:00,24.165467876674243,27.939766421216974 
 04/12  02:00:00,23.835757149275755,27.476119197542177 
 04/12  03:00:00,23.62487150733247,27.10014617678747 
 04/12  04:00:00,23.305682938456984,26.609547012890276 
 04/12  05:00:00,22.989275509075808,26.1294830812024 
 04/12  06:00:00,22.733709338803647,25.69505528859099 
 04/12  07:00:00,22.640939110498583,25.41827015350657 
 04/12  08:00:00,23.767870363075013,26.415106474197036 
 04/12  09:00:00,24.928737908330306,27.4550292277576 
 04/12  10:00:00,25.879633377245914,28.329575343009169 
 04/12  11:00:00,26.540703747312354,28.98428989236 
 04/12  12:00:00,26.75259432999269,29.169513174240174 
 04/12  13:00:00,26.916657391964614,29.364268363621826 
 04/12  14:00:00,27.182711002653009,29.69050850632464 
 04/12  15:00:00,27.641340927521399,30.318722763972539 
 04/12  16:00:00,28.276613026570684,31.093458742371163 
 04/12  17:00:00,28.491106453610898,31.515776958657555 
 04/12  18:00:00,28.106164181751219,31.404151109298064 
 04/12  19:00:00,26.725038484452733,30.06453531646622 
 04/12  20:00:00,25.568273325465353,29.056010673964587 
 04/12  21:00:00,25.098326319293656,28.636947905398168 
 04/12  22:00:00,24.662496744785185,28.206659609585637 
 04/12  23:00:00,24.102979847848667,27.651563753025603 
 04/12  24:00:00,23.934452575548315,27.369839410685939 
 04/13  01:00:00,23.56410094188533,26.866996733598634 
 04/13  02:00:00,23.222795662911083,26.40139088436316 
 04/13  03:00:00,23.02312207085581,26.03431275177681 
 04/13  04:00:00,22.75353698363314,25.60026213779038 
 04/13  05:00:00,22.486762857623604,25.174239898496908 
 04/13  06:00:00,22.305630589251764,24.820400279095744 
 04/13  07:00:00,22.26969959325269,24.61510237749881 
 04/13  08:00:00,23.363213955797375,25.59276545174049 
 04/13  09:00:00,23.739794169789403,25.880592591222717 
 04/13  10:00:00,25.07402435346691,27.109192229983515 
 04/13  11:00:00,25.889065012986764,27.92678365727339 
 04/13  12:00:00,26.144148498030718,28.104576129204465 
 04/13  13:00:00,26.34827849450433,28.396479764252864 
 04/13  14:00:00,26.71621972027728,28.879550597711416 
 04/13  15:00:00,27.095241367571718,29.40969950974703 
 04/13  16:00:00,27.659001496865998,30.12499298371612 
 04/13  17:00:00,27.80993820988572,30.514104210545484 
 04/13  18:00:00,26.597092630270084,29.454479322224068 
 04/13  19:00:00,25.618852445930196,28.621089681786388 
 04/13  20:00:00,24.880922835016557,27.993264978094439 
 04/13  21:00:00,24.50226057531939,27.668371736813513 
 04/13  22:00:00,23.87892609025853,27.119875193702236 
 04/13  23:00:00,23.565713274614006,26.767695202925176 
 04/13  24:00:00,23.363357695976018,26.46928423561168 
 04/14  01:00:00,23.156528807782899,26.15285743902188 
 04/14  02:00:00,22.867902128839469,25.732415663556297 
 04/14  03:00:00,22.73594398938299,25.451811288713519 
 04/14  04:00:00,22.547371869770239,25.12455120604585 
 04/14  05:00:00,22.271647830467935,24.684747392745697 
 04/14  06:00:00,21.502969468268629,23.725412429851255 
 04/14  07:00:00,21.640049927227556,23.758521211224996 
 04/14  08:00:00,22.765057375831586,24.79903221649536 
 04/14  09:00:00,23.817147034264779,25.71049228168389 
 04/14  10:00:00,24.834913737757135,26.659247092602027 
 04/14  11:00:00,25.201155731314708,27.042068444951853 
 04/14  12:00:00,25.663587023511377,27.447199273965759 
 04/14  13:00:00,25.922986681160365,27.722306571539769 
 04/14  14:00:00,26.173550611275226,28.106764054295689 
 04/14  15:00:00,26.835412443336126,28.924230114455349 
 04/14  16:00:00,27.5230592358874,29.75166965396214 
 04/14  17:00:00,27.897166612421964,30.39634041759175 
 04/14  18:00:00,27.628113226832658,30.444886478220928 
 04/14  19:00:00,26.315155182089673,29.262203833685278 
 04/14  20:00:00,25.12324742540441,28.2584541858531 
 04/14  21:00:00,24.570723951014807,27.789914290362306 
 04/14  22:00:00,24.16878007053385,27.439313033663188 
 04/14  23:00:00,23.58323481234156,26.909741040997269 
 04/14  24:00:00,23.191568307769296,26.46156563967219 
 04/15  01:00:00,22.92566013330619,26.083748869570344 
 04/15  02:00:00,22.671977695159684,25.6828544879994 
 04/15  03:00:00,22.345349425270038,25.20549494145905 
 04/15  04:00:00,22.115873492773447,24.816046550315869 
 04/15  05:00:00,21.858887366480344,24.38590807019782 
 04/15  06:00:00,21.56689535735064,23.93324105539911 
 04/15  07:00:00,21.420316991764897,23.614841654488946 
 04/15  08:00:00,21.974598393702388,24.01484886517887 
 04/15  09:00:00,22.093212260127105,23.937936880224997 
 04/15  10:00:00,22.92817047641041,24.707909638247366 
 04/15  11:00:00,23.825779415730119,25.474989953126774 
 04/15  12:00:00,22.556835759892285,24.110642582123615 
 04/15  13:00:00,23.46111348779749,25.031308844814754 
 04/15  14:00:00,23.917355915988929,25.410892473064679 
 04/15  15:00:00,22.477323828528726,23.97274391220903 
 04/15  16:00:00,23.05581446980342,24.62503421909433 
 04/15  17:00:00,23.01989449404894,24.50474409470765 
 04/15  18:00:00,21.459024183878304,22.906466449817996 
 04/15  19:00:00,21.37011102516753,22.845560677941564 
 04/15  20:00:00,20.939004709492794,22.347218012069413 
 04/15  21:00:00,20.03765038115724,21.354425746214589 
 04/15  22:00:00,20.072997885700475,21.292403591827214 
 04/15  23:00:00,20.06709082171767,21.152074223896038 
 04/15  24:00:00,19.200775197691617,20.16820248217169 
 04/16  01:00:00,19.274086060672837,20.10526653880887 
 04/16  02:00:00,19.373942027833505,20.06761377201694 
 04/16  03:00:00,18.574034739216516,19.156866253478947 
 04/16  04:00:00,18.627747395712914,19.075348310982624 
 04/16  05:00:00,18.622248885148765,18.870735550672725 
 04/16  06:00:00,17.669267830606594,17.854826210551708 
 04/16  07:00:00,17.934354091046346,18.004470154678896 
 04/16  08:00:00,19.086190150719749,18.97374049589705 
 04/16  09:00:00,20.53155869102838,20.300106047832704 
 04/16  10:00:00,21.649811898834519,21.273649610649188 
 04/16  11:00:00,22.334315738960954,21.914580521515295 
 04/16  12:00:00,22.62896075563887,22.19639958770705 
 04/16  13:00:00,22.990838167303008,22.636772578806548 
 04/16  14:00:00,23.09697988507056,23.052778365269096 
 04/16  15:00:00,23.48322407112405,23.654871205855558 
 04/16  16:00:00,24.02953896266669,24.53178430017429 
 04/16  17:00:00,24.49924072961564,25.193990059045534 
 04/16  18:00:00,24.37569187350217,25.34297323102125 
 04/16  19:00:00,23.054563275160576,24.236596477917926 
 04/16  20:00:00,21.77971142593158,23.24611929367597 
 04/16  21:00:00,21.153478404152787,22.752451523495343 
 04/16  22:00:00,20.83360096190833,22.500638185550046 
 04/16  23:00:00,20.34140647754009,22.0745627707253 
 04/16  24:00:00,19.989428067322409,21.681501561184385 
 04/17  01:00:00,19.7244354540679,21.32727972766323 
 04/17  02:00:00,19.420812572331728,20.904518934888097 
 04/17  03:00:00,19.016860962526978,20.376803242464228 
 04/17  04:00:00,18.795762094729129,20.01922515081855 
 04/17  05:00:00,18.59249252624432,19.672874332962509 
 04/17  06:00:00,18.292505889262217,19.230254154464789 
 04/17  07:00:00,18.44603128776695,19.233606265971028 
 04/17  08:00:00,19.72277556077222,20.418879766889306 
 04/17  09:00:00,21.23261466779735,21.832168093401667 
 04/17  10:00:00,22.299678749043218,22.78250102102032 
 04/17  11:00:00,22.9343722750087,23.377468661595097 
 04/17  12:00:00,23.16593879901687,23.631850411262844 
 04/17  13:00:00,23.71149605159955,24.214467779152057 
 04/17  14:00:00,23.961698205945916,24.671058172833584 
 04/17  15:00:00,24.57821586780876,25.455781924058237 
 04/17  16:00:00,25.13691494157331,26.263911197873406 
 04/17  17:00:00,25.48683741409554,26.904051748439757 
 04/17  18:00:00,25.21006368445739,26.963077102788707 
 04/17  19:00:00,23.757889810473217,25.687006631971049 
 04/17  20:00:00,22.371677890438457,24.582841857909878 
 04/17  21:00:00,21.656958795121314,24.00222770740355 
 04/17  22:00:00,21.277011676013808,23.682674166552468 
 04/17  23:00:00,20.77638721912357,23.228264815837649 
 04/17  24:00:00,20.491869061082399,22.860228990907058 
 04/18  01:00:00,20.272595979838305,22.52222758187449 
 04/18  02:00:00,20.035691895568435,22.138669871944509 
 04/18  03:00:00,19.73905116277337,21.689798057162564 
 04/18  04:00:00,19.51790616648967,21.296256409663458 
 04/18  05:00:00,19.278398697402119,20.873709893290007 
 04/18  06:00:00,18.958081830513064,20.38211313683361 
 04/18  07:00:00,19.15853943224852,20.41831400022463 
 04/18  08:00:00,20.49897831118123,21.644015635044047 
 04/18  09:00:00,22.135892589269074,23.12258567822612 
 04/18  10:00:00,23.18256734081311,24.065417273981614 
 04/18  11:00:00,23.86277203268465,24.715371461941709 
 04/18  12:00:00,24.145526860704977,25.01537244712552 
 04/18  13:00:00,24.687696154841498,25.618210974233717 
 04/18  14:00:00,24.8388828618818,25.982699449841009 
 04/18  15:00:00,25.497490804024566,26.82009203722189 
 04/18  16:00:00,26.05234900041922,27.604664089255658 
 04/18  17:00:00,26.345618988658708,28.198934274742589 
 04/18  18:00:00,25.904596955800533,28.04629865497649 
 04/18  19:00:00,24.62277234318736,26.992380571169798 
 04/18  20:00:00,23.404826349206055,26.029329350609893 
 04/18  21:00:00,22.952093448591289,25.663432078290059 
 04/18  22:00:00,22.537133681138088,25.298991726965747 
 04/18  23:00:00,22.007361897898805,24.841077608508166 
 04/18  24:00:00,21.764869906335304,24.548615452853 
 04/19  01:00:00,21.527275105721495,24.17096480036802 
 04/19  02:00:00,21.154664599391219,23.670650938848817 
 04/19  03:00:00,20.917619792483888,23.28753926338822 
 04/19  04:00:00,20.66004134873068,22.873655942293515 
 04/19  05:00:00,20.42793049638268,22.49381367419013 
 04/19  06:00:00,20.18372669574423,22.09508371222271 
 04/19  07:00:00,20.43834977344725,22.176299755946375 
 04/19  08:00:00,21.995668161236837,23.54893105796348 
 04/19  09:00:00,22.751572031133997,24.26548648875839 
 04/19  10:00:00,24.327249414614227,25.693754841317508 
 04/19  11:00:00,25.132896284891204,26.515642454946755 
 04/19  12:00:00,25.509818569885455,26.90258176595841 
 04/19  13:00:00,25.99571449632306,27.504898750552927 
 04/19  14:00:00,26.24247660913424,28.00045668327829 
 04/19  15:00:00,26.417284861641997,28.49201691594422 
 04/19  16:00:00,27.196803446807097,29.40049767129674 
 04/19  17:00:00,27.794991314510427,30.398083802526654 
 04/19  18:00:00,27.179524961780979,30.021561454855744 
 04/19  19:00:00,26.015966536939673,29.00772144012398 
 04/19  20:00:00,25.02146367737109,28.081342145741919 
 04/19  21:00:00,24.450532969966809,27.59113071638594 
 04/19  22:00:00,23.743044882070597,26.996583290047327 
 04/19  23:00:00,23.499573124005445,26.725733515333663 
 04/19  24:00:00,23.292787287396526,26.46630098836895 
 04/20  01:00:00,22.977107978971355,26.064487694715475 
 04/20  02:00:00,22.68617505414874,25.654968124311617 
 04/20  03:00:00,22.617673837756369,25.427734788428027 
 04/20  04:00:00,22.388492812515638,25.066183518039649 
 04/20  05:00:00,22.099696731696257,24.62257775270585 
 04/20  06:00:00,22.001109406831199,24.36382851012265 
 04/20  07:00:00,22.116313525762807,24.341417990573434 
 04/20  08:00:00,23.112573100471058,25.262682561576299 
 04/20  09:00:00,23.322804142948379,25.34034384189998 
 04/20  10:00:00,24.14877596497579,26.113374831274745 
 04/20  11:00:00,24.90596764833495,26.824428943014359 
 04/20  12:00:00,23.63107859127639,25.4145996222555 
 04/20  13:00:00,23.843270251572898,25.69424783945398 
 04/20  14:00:00,24.434870512333796,26.287960826061086 
 04/20  15:00:00,23.677504289708606,25.462259598526857 
 04/20  16:00:00,24.185261341327199,26.00212392969719 
 04/20  17:00:00,24.054041338649474,25.846084748861263 
 04/20  18:00:00,22.907679609175994,24.6246666546436 
 04/20  19:00:00,22.787740018922606,24.46374543754461 
 04/20  20:00:00,22.375840522049857,24.032944682698746 
 04/20  21:00:00,21.876180975170045,23.423027760682517 
 04/20  22:00:00,21.698705560509877,23.182075913486057 
 04/20  23:00:00,21.4590506468598,22.864593447213104 
 04/20  24:00:00,20.69558983364856,22.01893371596009 
 04/21  01:00:00,20.467043212492294,21.741475243711617 
 04/21  02:00:00,20.375676564182024,21.53400846773727 
 04/21  03:00:00,19.759203325540079,20.830667910925518 
 04/21  04:00:00,19.678513293669263,20.64421027414458 
 04/21  05:00:00,19.616544496579626,20.4525621934702 
 04/21  06:00:00,19.003488533937948,19.749994068464674 
 04/21  07:00:00,19.00763470915708,19.63236991908979 
 04/21  08:00:00,19.2922165915868,19.76182024570883 
 04/21  09:00:00,19.503048208915837,19.835032768451908 
 04/21  10:00:00,20.42559315682474,20.73296297976119 
 04/21  11:00:00,21.303967767160388,21.55691109446421 
 04/21  12:00:00,21.28923511621604,21.363828549534959 
 04/21  13:00:00,21.530179243964687,21.658688433887656 
 04/21  14:00:00,22.019474810317875,22.251215027915185 
 04/21  15:00:00,21.775011280179898,21.96946570516995 
 04/21  16:00:00,22.26832659332092,22.651923170117585 
 04/21  17:00:00,22.6805969699077,23.11012273014446 
 04/21  18:00:00,21.895457036005955,22.329185414998478 
 04/21  19:00:00,20.976230842518924,21.505300707753574 
 04/21  20:00:00,20.334180015105419,20.906357139331143 
 04/21  21:00:00,19.96453284121684,20.545294489350604 
 04/21  22:00:00,19.490187882032666,20.079021815315813 
 04/21  23:00:00,19.229195288096617,19.779636810551215 
 04/21  24:00:00,19.019560363623446,19.502977240698205 
 04/22  01:00:00,18.831949055329774,19.23588925118873 
 04/22  02:00:00,18.658426215745128,18.97830409166709 
 04/22  03:00:00,18.44506895310191,18.684859037956838 
 04/22  04:00:00,18.222624564545968,18.34798702221561 
 04/22  05:00:00,18.014140980428114,18.02777373286801 
 04/22  06:00:00,17.73117654783804,17.63813763907722 
 04/22  07:00:00,17.96576963015959,17.766837071027469 
 04/22  08:00:00,19.181030774099665,18.9158579616497 
 04/22  09:00:00,20.167936121188516,19.843844431595593 
 04/22  10:00:00,21.174761050139169,20.807083457159153 
 04/22  11:00:00,21.72292012068983,21.336260014445977 
 04/22  12:00:00,22.013934338053408,21.635185463685798 
 04/22  13:00:00,22.1554963050445,21.88759273943476 
 04/22  14:00:00,22.18857041333168,22.173585477508977 
 04/22  15:00:00,22.770231472973806,22.91321499182292 
 04/22  16:00:00,23.405091740612304,23.75830946938509 
 04/22  17:00:00,23.724311190599758,24.33643580273032 
 04/22  18:00:00,23.302951117648179,24.113178998299156 
 04/22  19:00:00,22.14444720183641,23.164696503055077 
 04/22  20:00:00,20.960763736359099,22.257485145287047 
 04/22  21:00:00,20.433102100593147,21.806440453272665 
 04/22  22:00:00,20.13103941813356,21.534813641801159 
 04/22  23:00:00,19.65885677538128,21.081201843191786 
 04/22  24:00:00,19.294534818355247,20.65488886231598 
 04/23  01:00:00,19.074051771443395,20.333163565055224 
 04/23  02:00:00,18.83219208171616,19.965299484589683 
 04/23  03:00:00,18.487677676648713,19.493331533834266 
 04/23  04:00:00,18.307415511276298,19.17378162996353 
 04/23  05:00:00,18.12924297324173,18.85421620291531 
 04/23  06:00:00,17.88266367446408,18.464400619125905 
 04/23  07:00:00,18.18217415514885,18.625798454486909 
 04/23  08:00:00,19.54685345518068,19.909953373464675 
 04/23  09:00:00,20.924349961607484,21.20696993812431 
 04/23  10:00:00,21.97729376754155,22.15521176798836 
 04/23  11:00:00,22.520336857489416,22.663135004505074 
 04/23  12:00:00,22.86096743434663,23.034777897054597 
 04/23  13:00:00,23.359327676867598,23.578399815705738 
 04/23  14:00:00,23.552679494552949,24.016355104926086 
 04/23  15:00:00,24.060754166633584,24.719095620712868 
 04/23  16:00:00,24.773286489120726,25.659068259826467 
 04/23  17:00:00,25.192029813236617,26.458759639667954 
 04/23  18:00:00,24.603262104070873,26.09697731018524 
 04/23  19:00:00,23.580499105365278,25.337126586359575 
 04/23  20:00:00,22.463499273006467,24.513279900394566 
 04/23  21:00:00,22.2068812756577,24.345010294864346 
 04/23  22:00:00,21.56731743776193,23.882447514562999 
 04/23  23:00:00,21.247001912267437,23.591101458857957 
 04/23  24:00:00,21.02044974796422,23.326371062619335 
 04/24  01:00:00,20.845159014018237,23.069045717631896 
 04/24  02:00:00,20.599066236033573,22.72562925951668 
 04/24  03:00:00,20.5471073110161,22.53786176946435 
 04/24  04:00:00,20.332639313494466,22.20669741488846 
 04/24  05:00:00,20.096942140401006,21.83877747317714 
 04/24  06:00:00,20.036174596410186,21.632295195909764 
 04/24  07:00:00,20.227064916436296,21.697670298629608 
 04/24  08:00:00,21.23242369255258,22.63070553110022 
 04/24  09:00:00,21.48192785690553,22.74057343190398 
 04/24  10:00:00,22.655813298676195,23.87067544835773 
 04/24  11:00:00,23.80641328259658,25.023735574097313 
 04/24  12:00:00,23.67528717871459,24.85244113772251 
 04/24  13:00:00,23.641787000246553,24.945636046466246 
 04/24  14:00:00,24.206361938167239,25.61503395682276 
 04/24  15:00:00,22.892090039873446,24.320922574685363 
 04/24  16:00:00,23.850911522797707,25.585779603458556 
 04/24  17:00:00,23.70573795491036,25.53907502353791 
 04/24  18:00:00,22.223813652692507,24.107817489944848 
 04/24  19:00:00,22.002218690485799,24.079564350737109 
 04/24  20:00:00,21.490424729421329,23.62586571567624 
 04/24  21:00:00,20.8014419229357,22.837172989277389 
 04/24  22:00:00,20.740952808147428,22.79035556521739 
 04/24  23:00:00,20.761178457464724,22.711268488607524 
 04/24  24:00:00,20.176188563910864,21.942152263114264 
 04/25  01:00:00,20.1452250684566,21.8500359672912 
 04/25  02:00:00,20.124475877548375,21.681688932159678 
 04/25  03:00:00,19.485766057941203,20.890620794050606 
 04/25  04:00:00,19.43132752749861,20.734713508515396 
 04/25  05:00:00,19.446975423613016,20.604635551593323 
 04/25  06:00:00,18.838891792292473,19.864962231984916 
 04/25  07:00:00,18.854498886302115,19.754314102562849 
 04/25  08:00:00,19.426650700356605,20.227365689694623 
 04/25  09:00:00,19.895092366773765,20.56728586283291 
 04/25  10:00:00,20.880792895019967,21.542572628856175 
 04/25  11:00:00,21.823642626947505,22.36976599725299 
 04/25  12:00:00,22.091999715544728,22.54420955320596 
 04/25  13:00:00,22.027222687351654,22.537672306405648 
 04/25  14:00:00,22.18570616931925,22.797408357017983 
 04/25  15:00:00,21.290133438792837,22.091348399298317 
 04/25  16:00:00,22.046440309327268,22.980672784064688 
 04/25  17:00:00,22.202015068856686,23.13452104979427 
 04/25  18:00:00,20.32757233956916,21.376845989319454 
 04/25  19:00:00,20.184102986504624,21.189457650557349 
 04/25  20:00:00,19.672801248163944,20.658468140932905 
 04/25  21:00:00,18.927056716547605,19.839431388450025 
 04/25  22:00:00,18.913769428159179,19.743470875952707 
 04/25  23:00:00,18.844741058852337,19.563854401297794 
 04/25  24:00:00,17.92007857517895,18.51571131507192 
 04/26  01:00:00,17.971523360654623,18.423707456512309 
 04/26  02:00:00,17.981914548649333,18.287604548477487 
 04/26  03:00:00,17.066666675889306,17.249496322282967 
 04/26  04:00:00,17.194066475629677,17.204229229852829 
 04/26  05:00:00,17.32785767649276,17.208967409473748 
 04/26  06:00:00,16.484791675194928,16.262782836437816 
 04/26  07:00:00,17.31396043722715,16.951575715091424 
 04/26  08:00:00,18.467309841912198,17.9364274156706 
 04/26  09:00:00,18.9342603156865,18.258844573351924 
 04/26  10:00:00,20.240683704464197,19.533412147845185 
 04/26  11:00:00,21.024498879283845,20.29092983330667 
 04/26  12:00:00,21.298541576365193,20.45985669699282 
 04/26  13:00:00,21.413790985272578,20.787221080030585 
 04/26  14:00:00,21.743553872765035,21.371833241615584 
 04/26  15:00:00,21.528287635683986,21.308286454365637 
 04/26  16:00:00,22.15472962085623,22.283881837863509 
 04/26  17:00:00,22.838865987511576,23.130971793147248 
 04/26  18:00:00,21.558334105240769,22.020686108030789 
 04/26  19:00:00,20.651431000586134,21.42355965207782 
 04/26  20:00:00,20.00592115168414,20.908749622817625 
 04/26  21:00:00,19.67439661968652,20.670773783599079 
 04/26  22:00:00,19.163527754389706,20.269349667260195 
 04/26  23:00:00,18.89077858222641,20.013227934857026 
 04/26  24:00:00,18.740752300250507,19.815427580290615 
 04/27  01:00:00,18.528349635230204,19.519882886636585 
 04/27  02:00:00,18.322228443327185,19.222964887209778 
 04/27  03:00:00,17.984856283077478,18.763162580979157 
 04/27  04:00:00,17.84613310476565,18.50243150792374 
 04/27  05:00:00,17.7145770294951,18.249974290298906 
 04/27  06:00:00,17.399568168655685,17.833921527088937 
 04/27  07:00:00,17.54917867307733,17.84409520621507 
 04/27  08:00:00,18.503297769514597,18.722995399759229 
 04/27  09:00:00,19.979040116757866,20.160252542633068 
 04/27  10:00:00,21.113346082454805,21.231264327492818 
 04/27  11:00:00,21.729707940254053,21.83131711525634 
 04/27  12:00:00,22.0089691610254,22.146405145120278 
 04/27  13:00:00,22.606930564378499,22.77863225085946 
 04/27  14:00:00,22.89387059274174,23.27349720124574 
 04/27  15:00:00,23.433998769215696,23.993366920338305 
 04/27  16:00:00,24.009189695101584,24.821662277915878 
 04/27  17:00:00,24.264754067832244,25.383833313556417 
 04/27  18:00:00,23.451306116611414,24.91931411692157 
 04/27  19:00:00,22.36601393993766,24.063146508945754 
 04/27  20:00:00,21.41640941153153,23.356653746784038 
 04/27  21:00:00,20.850248098496374,22.960886297096054 
 04/27  22:00:00,20.49770562539385,22.68639586565884 
 04/27  23:00:00,20.0259403778126,22.27718490311294 
 04/27  24:00:00,19.693524779641736,21.887444345491728 
 04/28  01:00:00,19.513398748918218,21.602606379285509 
 04/28  02:00:00,19.320152967923108,21.28420161310064 
 04/28  03:00:00,18.907188406709105,20.719884102573688 
 04/28  04:00:00,18.786778399735327,20.446141836564533 
 04/28  05:00:00,18.640022411538433,20.124944390526176 
 04/28  06:00:00,18.26363755923721,19.594140989121596 
 04/28  07:00:00,18.46185603920625,19.63059688071452 
 04/28  08:00:00,19.551988682044035,20.621003343421238 
 04/28  09:00:00,21.1559188526037,22.100412962024909 
 04/28  10:00:00,22.337577132772098,23.201190852747709 
 04/28  11:00:00,22.940058182489559,23.782688521846255 
 04/28  12:00:00,23.248087999631385,24.118131727164699 
 04/28  13:00:00,23.838334042602388,24.756206218132193 
 04/28  14:00:00,24.11970334397061,25.212656258890726 
 04/28  15:00:00,24.573374385776217,25.834413721420789 
 04/28  16:00:00,25.217958753997338,26.647287325200119 
 04/28  17:00:00,25.79313095352051,27.632733732773138 
 04/28  18:00:00,25.609605293117096,27.773158417789884 
 04/28  19:00:00,24.424795109404518,26.721588236193715 
 04/28  20:00:00,23.268961740177759,25.68239095192823 
 04/28  21:00:00,22.46952887125577,25.01772773507024 
 04/28  22:00:00,22.098344195996284,24.69892025158489 
 04/28  23:00:00,21.50068335256271,24.188820474910846 
 04/28  24:00:00,21.10347499778662,23.753828051659548 
 04/29  01:00:00,20.854584512777664,23.41924913697963 
 04/29  02:00:00,20.606739966226308,23.04198144253266 
 04/29  03:00:00,20.211619269087345,22.53355578988952 
 04/29  04:00:00,20.010876326301657,22.183639546564579 
 04/29  05:00:00,19.81133192760729,21.804223873578928 
 04/29  06:00:00,19.444416378654787,21.28397937196851 
 04/29  07:00:00,19.902394304193487,21.591462792912759 
 04/29  08:00:00,21.298592285143664,22.82282793456984 
 04/29  09:00:00,22.789020935110217,24.188852007292057 
 04/29  10:00:00,23.895935439364054,25.214494554429718 
 04/29  11:00:00,24.467155845429347,25.798583404044086 
 04/29  12:00:00,24.743254419035915,26.111554459966614 
 04/29  13:00:00,25.281369678973854,26.737212959705276 
 04/29  14:00:00,25.591330743026896,27.253232421283167 
 04/29  15:00:00,26.223353299290204,28.06586071132108 
 04/29  16:00:00,26.878311643777808,28.9871833541481 
 04/29  17:00:00,27.183844906409889,29.618027571406765 
 04/29  18:00:00,26.926703505870248,29.736113790265397 
 04/29  19:00:00,25.726507076868044,28.694527382674289 
 04/29  20:00:00,24.58436738410717,27.652028592747628 
 04/29  21:00:00,23.829284414979225,27.001771634107337 
 04/29  22:00:00,23.301530870751497,26.525647762245695 
 04/29  23:00:00,22.910737574049017,26.12458358785222 
 04/29  24:00:00,22.367495183626536,25.567596060365476 
 04/30  01:00:00,22.097427711853166,25.189183108596749 
 04/30  02:00:00,21.810021530385116,24.765255780341037 
 04/30  03:00:00,21.482663842919125,24.300137459656 
 04/30  04:00:00,21.23024397563095,23.873755019837739 
 04/30  05:00:00,20.974250339047495,23.425431423440199 
 04/30  06:00:00,20.683605180614486,22.952056695153894 
 04/30  07:00:00,21.22642990192155,23.32219584917016 
 04/30  08:00:00,22.475946205143925,24.411376290338717 
 04/30  09:00:00,23.17020015581782,25.00655433769175 
 04/30  10:00:00,24.40904855932698,26.129424392387646 
 04/30  11:00:00,25.151335039781594,26.87424517874626 
 04/30  12:00:00,25.43355284902819,27.142254333525999 
 04/30  13:00:00,25.63848867203518,27.371704624957098 
 04/30  14:00:00,25.85283276368255,27.69059148409923 
 04/30  15:00:00,26.343699882113645,28.344877053675064 
 04/30  16:00:00,27.070308728471049,29.23240882603473 
 04/30  17:00:00,27.51104647396613,29.933291491924569 
 04/30  18:00:00,26.943207179614224,29.548949377307705 
 04/30  19:00:00,25.74301239371274,28.46771853873576 
 04/30  20:00:00,24.48205290440224,27.37928648883552 
 04/30  21:00:00,24.033096828597118,26.976618135815614 
 04/30  22:00:00,23.508546459501088,26.48106903992589 
 04/30  23:00:00,22.981446955488005,25.946986792608834 
 04/30  24:00:00,22.60921592762717,25.499110998652517 
 05/01  01:00:00,22.110119946658359,24.90319535166752 
 05/01  02:00:00,21.766764621801007,24.44049957156927 
 05/01  03:00:00,21.32268493031939,23.859356658361749 
 05/01  04:00:00,21.142373010019417,23.511243810413519 
 05/01  05:00:00,20.880337087636556,23.065365223833333 
 05/01  06:00:00,20.768122634355515,22.771532873625455 
 05/01  07:00:00,21.14576249899529,22.97218921664162 
 05/01  08:00:00,22.39241243913241,24.082914937442884 
 05/01  09:00:00,23.88169389822435,25.38575163715379 
 05/01  10:00:00,24.53935067862025,25.97402508168289 
 05/01  11:00:00,24.72173052592914,26.1522739357899 
 05/01  12:00:00,24.952180217113737,26.36365079486894 
 05/01  13:00:00,24.96695958490978,26.42174703094342 
 05/01  14:00:00,24.986389570898998,26.57547003798963 
 05/01  15:00:00,25.78276041039225,27.54176734047907 
 05/01  16:00:00,26.477317284793217,28.430512104408508 
 05/01  17:00:00,26.7223734948374,28.933345976665625 
 05/01  18:00:00,24.67444928571644,26.95963534243182 
