Date/Time,BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly) 
 12/07  16:00:00,25.538455944771813,17.794417204338918,11.430295873239757,19.464193648960305,10.824292645491735,10.156917812648976,9.880667252868868,9.32903944594897 
 12/07  17:00:00,22.237905839993425,16.850966296825037,11.686032911102945,17.65565691448898,10.856488338961029,10.320286572821115,9.88423373358956,9.413592117424685 
 12/07  18:00:00,19.203931220174416,16.012672511872255,11.821164803208708,16.31734362979117,10.854972141945668,10.451818952714126,9.854743768165817,9.504027688379841 
 12/07  19:00:00,17.092079298323797,15.479814625385073,11.893601369527545,15.414519817083365,10.860854258208184,10.530758347161065,9.844042789552443,9.5365398530243 
 12/07  20:00:00,15.427430897037539,15.014517588545102,11.905340267539016,14.727511245394144,10.857118415985905,10.583895719759046,9.839612209127733,9.568516389215063 
 12/07  21:00:00,14.080524627786272,14.584855471764293,11.874670445136342,14.16491959254871,10.841790397744174,10.604704636292015,9.834072997637595,9.590148756182427 
 12/07  22:00:00,12.939066335075108,14.189184689506823,11.805164276455038,13.674377328310458,10.811890808602117,10.596095348715102,9.8215959577547,9.599473029552183 
 12/07  23:00:00,11.942195776232096,13.756765980037529,11.704792010781909,13.226632241122849,10.762684671381586,10.559842233769408,9.797164714587991,9.602240888362246 
 12/07  24:00:00,11.08670647776426,13.432499008003778,11.58288183321654,12.823437392065344,10.707865185323446,10.5056733506655,9.769170174627853,9.586035555733169 
 12/08  01:00:00,10.261976168098395,13.019427106776643,11.44375277096849,12.419276830700415,10.621642528305039,10.417373577331949,9.715708497675282,9.55118397953417 
 12/08  02:00:00,9.485026705947942,12.662357540844817,11.2882838716659,12.025386198982986,10.524248721742485,10.31554815474449,9.65221531603969,9.50469773775209 
 12/08  03:00:00,8.774066423897676,12.310895725234364,11.11905804886462,11.644180166900695,10.414117434235307,10.197260733707442,9.577572690545657,9.44613627420032 
 12/08  04:00:00,8.164904531979106,11.976700012253988,10.937162416655834,11.30282030981871,10.301974133775769,10.074137505396053,9.501292444242712,9.378387371685087 
 12/08  05:00:00,7.6149848902932268,11.70118956293268,10.744301663332636,10.968644044236335,10.195301569125189,9.962279976162315,9.428376077056616,9.3244519685102 
 12/08  06:00:00,7.093249417465598,11.31917815591271,10.547859178999428,10.65250403313722,10.045169010548176,9.794497341803364,9.318454021956219,9.214681642612185 
 12/08  07:00:00,6.625097401841334,11.023632698018233,10.345928588404082,10.345790422402408,9.917793055868345,9.653407789872283,9.224593196613992,9.119235752808106 
 12/08  08:00:00,6.234586803719425,10.729118790139964,10.1501210846202,10.069063535759192,9.787947569211309,9.50778621979532,9.128406882997739,9.024362815282287 
 12/08  09:00:00,6.154641248349136,10.528960478991215,9.969038699511101,9.97224923148451,9.72643481593958,9.397324849344763,9.07547078557787,8.942322561482778 
 12/08  10:00:00,7.593947347139055,10.86660378009346,9.848243720336497,10.64335184293719,10.033650409458673,9.401052642731159,9.153066373085988,8.925353744858587 
 12/08  11:00:00,9.933588468122896,11.50960900279337,9.821270439966682,11.691699844073766,10.321530332073598,9.46496074892175,9.295554275943762,8.937096076537657 
 12/08  12:00:00,13.065228459905907,12.650625353330215,9.908979648027293,13.212544744849492,10.48470936715255,9.557492957427506,9.454520865322678,8.971558382319519 
 12/08  13:00:00,14.25213738639788,12.987048132178565,10.021976101456147,13.618894139903047,10.58054477452473,9.663522612809209,9.595466096701852,9.023493604079981 
 12/08  14:00:00,13.831248508074062,12.797516463733995,10.135804266280303,13.353455757782218,10.61516387157964,9.751036854579791,9.679234734878913,9.076326391086422 
 12/08  15:00:00,12.847481135782058,12.54334473715769,10.225093969576701,12.871942340451558,10.610265905229339,9.818031690329026,9.718859988414787,9.13239498006088 
 12/08  16:00:00,11.905603807840738,12.271547767336772,10.306712781334185,12.464146256490585,10.586045020768286,9.880447458401925,9.745578344570259,9.212277658042943 
 12/08  17:00:00,11.063066161077428,12.095255733168529,10.3626977546009,12.113176007821842,10.555461719111943,9.918168576568956,9.753766819570189,9.259972173160663 
 12/08  18:00:00,10.338489436727599,11.886564973768797,10.401304307981356,11.833256543255216,10.529458622641192,9.968194837774974,9.772325658068266,9.348495189291004 
 12/08  19:00:00,9.784740178542496,11.781466599243608,10.422764832215144,11.632339803793962,10.526581429170872,10.007118721537925,9.800328911100174,9.399173101309702 
 12/08  20:00:00,9.2940828991213,11.625281962824202,10.431035229178593,11.45327767709855,10.518928483187942,10.057720314977214,9.840458121563778,9.49777765747166 
 12/08  21:00:00,8.928775548714004,11.513938703888549,10.430251497334983,11.280997476832703,10.513117272916436,10.089778794084815,9.874217381015015,9.569670612832902 
 12/08  22:00:00,8.52624579823567,11.415784308383675,10.427910952663858,11.165468303784739,10.511388020037892,10.121122456146335,9.908961605354726,9.635281054237574 
 12/08  23:00:00,8.201677701152589,11.33101308297918,10.424848540899916,11.051860484804152,10.51448360012154,10.152166408810132,9.947400684780723,9.700777951200483 
 12/08  24:00:00,8.09820173523482,11.259248173938916,10.413626826285233,10.98687693600015,10.531248151437424,10.187866115856212,9.997248304517234,9.76642904131583 
 12/09  01:00:00,7.726943079167095,11.184752187986846,10.40165431282542,10.870843993013889,10.52128773090956,10.196313948926506,10.01373021575931,9.795799196916596 
 12/09  02:00:00,7.497286712951213,11.094553058358823,10.383292199313435,10.784896028520534,10.515207533106855,10.210454689698894,10.041079926051026,9.8432411456012 
 12/09  03:00:00,7.476966548749645,11.010963283410556,10.354914191861392,10.727886655609295,10.520620250424847,10.230236511013285,10.080539275348944,9.898853161825194 
 12/09  04:00:00,7.212088023923703,10.927496301442686,10.327080284535798,10.6363047523266,10.50835960738861,10.231516150072228,10.097825614928132,9.937890683858394 
 12/09  05:00:00,7.054771969700723,10.853269706935303,10.298014912607182,10.576736405624294,10.498899680879239,10.232400429346221,10.113751082360995,9.966506987502138 
 12/09  06:00:00,6.908606396313617,10.778785155419227,10.268888494205619,10.504095886040556,10.487900679454747,10.23192890847071,10.128791332190242,9.991037040879429 
 12/09  07:00:00,6.735007760663371,10.69559918880213,10.237355426682614,10.414052238912492,10.46635411571149,10.222922844585377,10.134463412297527,10.010783494570248 
 12/09  08:00:00,6.595152943974316,10.614777174011433,10.201389187172416,10.34001477100218,10.443384196347724,10.210695409712594,10.136818484619818,10.025990402307752 
 12/09  09:00:00,6.589931112772669,10.567479022121708,10.166790167894492,10.341481860880759,10.44367105414001,10.21170129482595,10.156820835872387,10.04249533949205 
 12/09  10:00:00,7.1275136220966959,10.694512095258946,10.15365890222279,10.668159971252117,10.567809532257563,10.27430821170378,10.250060319623053,10.07520005284729 
 12/09  11:00:00,9.048556896072962,11.312760573657066,10.209068772760308,11.680093083041305,10.879454091036975,10.393019947977284,10.41478159855985,10.137831710698237 
 12/09  12:00:00,12.680321425219497,12.726137208657049,10.392733479794103,13.52777282275887,11.113310790785345,10.539521119689061,10.602458471793458,10.21730241094533 
 12/09  13:00:00,14.30633526720925,13.335706288931558,10.594809232019001,14.179695552805744,11.277752704842868,10.680632823678805,10.76498238808817,10.300052047381147 
 12/09  14:00:00,14.523864645378245,13.534275086218964,10.757429400929335,14.306149149275106,11.37019371944761,10.815135701262033,10.889121274583145,10.394361396559557 
 12/09  15:00:00,13.647711807326618,13.26626995893522,10.880339130301385,13.8476607331157,11.373834111266613,10.877786641127866,10.905156273523382,10.433491516159475 
 12/09  16:00:00,12.790130872791769,13.01676310453836,10.97615995436839,13.485369318742741,11.35016677087173,10.929951801403185,10.898511797698877,10.488655751282917 
 12/09  17:00:00,11.663325313012498,12.728358600558547,11.024460724665323,12.902340519749505,11.261328502629639,10.913604235341286,10.826996763551684,10.487958620147522 
 12/09  18:00:00,10.513656038520957,12.383079870964523,11.02434281873778,12.370015205324468,11.13389194538312,10.870988758345466,10.719952177317517,10.481689711152609 
 12/09  19:00:00,9.608929935162467,12.109934997997473,10.990251716293484,11.973315707488779,11.02947081654863,10.819811913604923,10.634482144746555,10.461243805666081 
 12/09  20:00:00,8.873386928521168,11.899136562687872,10.929755606771125,11.635623679120734,10.946294322953215,10.764834816787115,10.570217507789874,10.438644888832613 
 12/09  21:00:00,8.204246725831548,11.62257976923198,10.841474112470351,11.317513483825167,10.83106904481646,10.676214744601259,10.473222061637366,10.388656448864783 
 12/09  22:00:00,7.625341084478605,11.419664293311879,10.733224488704524,11.013340922093658,10.733292938867184,10.589522610216097,10.3949307081268,10.343299686343493 
 12/09  23:00:00,7.060050209561391,11.119615657260873,10.604451619052999,10.711490782982623,10.586391723632556,10.450517323814573,10.267125453305166,10.24766607856056 
 12/09  24:00:00,6.541213318750277,10.871568223783929,10.45772837759986,10.407737105410819,10.45153182424604,10.315302529396409,10.150589097587539,10.149758260171659 
 12/10  01:00:00,6.0801599418155309,10.613718297048468,10.299939121280893,10.12509936784234,10.307248998243697,10.165535098549939,10.024468602828499,10.04089930443887 
 12/10  02:00:00,5.6484243271549039,10.358229680642254,10.132166599072619,9.845942724316475,10.157763332864523,10.006454483226694,9.892222472775098,9.920386685694098 
 12/10  03:00:00,5.242258819359057,10.099799315625397,9.95731762726744,9.572507252571178,10.002147286636875,9.838812060049584,9.753773829022628,9.790588553168613 
 12/10  04:00:00,4.83989308357949,9.83695918166547,9.776738289170613,9.293011097509016,9.837598110577261,9.661597328286583,9.606774309813975,9.651810698825792 
 12/10  05:00:00,4.451802441602451,9.573166056616028,9.589953527637782,9.016696809854114,9.666374716605138,9.477492209351091,9.453376621555235,9.505167283190609 
 12/10  06:00:00,4.070478099667369,9.308178979307478,9.39858413296244,8.73891841142703,9.489614926146725,9.287217748715973,9.29400546785946,9.351773956370048 
 12/10  07:00:00,3.7665634423554836,9.057749998407362,9.202993934627582,8.49826936708979,9.320706060020289,9.100372651813715,9.139876956791526,9.195837070867509 
 12/10  08:00:00,3.4944464509567338,8.815930221370092,9.007026551441529,8.265226359891417,9.153614784722369,8.914066799340255,8.987138606085605,9.038206955433554 
 12/10  09:00:00,3.9895790449903085,8.853543477547302,8.83717952510792,8.433067199118359,9.252902874989982,8.80219464956886,8.915989834560762,8.948560255678178 
 12/10  10:00:00,6.802501764320558,9.64548970911786,8.768246191890917,9.652872828203293,9.807714244189976,8.754024863416732,8.93015106714757,8.857535190304708 
 12/10  11:00:00,9.887704617989924,10.691094795172127,8.80346636609332,11.07575368936702,10.060294154417756,8.767313433199126,9.00420531295623,8.804337523245957 
 12/10  12:00:00,12.649770096439689,11.645043885657796,8.915281252237808,12.239363158880572,10.120647047453622,8.82943008495707,9.109970907169647,8.782642855809892 
 12/10  13:00:00,15.055228803614126,12.56798295644217,9.086286448574958,13.473347534529955,10.161896657372417,8.929160215107267,9.230176530700968,8.791897851253929 
 12/10  14:00:00,16.9456282045545,13.299752256796073,9.341727353039924,14.410058669906814,10.224319156083578,9.056281696612358,9.34701835173704,8.82660535717318 
 12/10  15:00:00,18.24809518356068,13.798058024218783,9.649522266295579,15.182339520974125,10.298052036333785,9.193619375938593,9.444927826486563,8.877093188587658 
 12/10  16:00:00,17.764288286818599,13.655779796587396,9.925820838457689,14.916059832790918,10.322869146579471,9.298228829874225,9.479969080804202,8.922397990518477 
 12/10  17:00:00,15.687052449652445,13.176844074773897,10.11050036869112,13.862858099181445,10.296941689673539,9.394212122325746,9.47590878612668,8.971800609233995 
 12/10  18:00:00,13.785076369920646,12.72223431794696,10.243859839551899,13.057318457991333,10.257851136370708,9.483788110228457,9.46106796484666,9.036907166104072 
 12/10  19:00:00,12.502680236876606,12.476353332919798,10.339825451320462,12.562595291503733,10.253616889897213,9.563933297165374,9.476255739276283,9.085037947605122 
 12/10  20:00:00,11.520910463525466,12.23671043468143,10.394593587456555,12.20038389638933,10.256741349154055,9.6404022731239,9.501786263068555,9.141511036007737 
 12/10  21:00:00,10.73729647992494,12.043959198557504,10.417154446111415,11.908987671360084,10.257016190714604,9.699576787330042,9.52735147781561,9.194208447631287 
 12/10  22:00:00,10.125572661688033,11.838064645203528,10.41492503475414,11.686593321507664,10.260997045702263,9.759531566160384,9.56371630793102,9.272897768808278 
 12/10  23:00:00,9.634742580403959,11.716022600065039,10.39653285152685,11.499547477554046,10.262188450159476,9.785984577844023,9.586758294306542,9.300803904325126 
 12/10  24:00:00,9.195256205410275,11.537006977883986,10.369269863685066,11.332649062728834,10.260705844993908,9.820195086969467,9.62026282902053,9.361910960115797 
 12/11  01:00:00,8.819115745051406,11.408895826170232,10.337556717968557,11.179178743912918,10.255932422735612,9.835579701355599,9.642897883711133,9.400336392311221 
 12/11  02:00:00,8.484469704339212,11.280475656882246,10.304218864931379,11.041046519971307,10.249302385002612,9.848782861049833,9.665590383788148,9.43353380371299 
 12/11  03:00:00,8.201776216583517,11.166518994344765,10.270885371523715,10.926752555958642,10.24668453602041,9.862284493046225,9.691471530036579,9.467196960725545 
 12/11  04:00:00,7.930847698093534,11.060311570362666,10.238973901038613,10.810604276026112,10.241409942940435,9.872790479242044,9.715654398095499,9.500930489932032 
 12/11  05:00:00,7.695559051055724,10.96172373675135,10.20838730694218,10.710895816096964,10.236024747246839,9.882008609675565,9.738713207800654,9.533503539720032 
 12/11  06:00:00,7.476992967413478,10.868524115875566,10.178062386364199,10.616849257965141,10.230377454092773,9.890189706428084,9.76079899417277,9.564619068817678 
 12/11  07:00:00,7.286372345471411,10.782234548884679,10.147451342938343,10.536160251663146,10.22568695754105,9.898089972900794,9.782963638815025,9.594567831632089 
 12/11  08:00:00,7.142546798539555,10.706820545142144,10.11520291566872,10.47556981992731,10.225681226289355,9.907803151623029,9.808049569473507,9.624178455686339 
 12/11  09:00:00,7.09505019762686,10.65752445551569,10.086412988541284,10.467462999439816,10.240296239404524,9.92590872634335,9.844026878987855,9.656071111842194 
 12/11  10:00:00,7.188641340596663,10.655508203428444,10.070541206220402,10.54729742874624,10.285974825764029,9.9656343293254,9.906537344255094,9.69692171319926 
 12/11  11:00:00,7.4234874517501219,10.70389125502985,10.068924369917003,10.700936377803619,10.363179092561549,10.027976891943796,9.995187801111044,9.749241421796637 
 12/11  12:00:00,7.7152113215211,10.749616040590093,10.075021440223509,10.796259719663908,10.427074642413548,10.0852816663964,10.074579602358226,9.802064306134218 
 12/11  13:00:00,8.056035199413908,10.832268063378497,10.086983380690512,11.039286634186056,10.507254698662173,10.153054613242422,10.157592974004459,9.841212138125489 
 12/11  14:00:00,8.29728137050606,10.90372118221745,10.10819151476551,11.1525324514532,10.579687802995796,10.22609335917602,10.247561131013598,9.89985123648371 
 12/11  15:00:00,8.38446506859962,10.921596149264403,10.122708402291542,11.17493205564937,10.616615941125213,10.275921281676303,10.306106384620684,9.956134220041175 
 12/11  16:00:00,8.15781277730229,10.854540509702332,10.125385066129322,11.033759832162949,10.58707708607113,10.276832366462858,10.30040594528411,9.985099523356582 
 12/11  17:00:00,7.774140613640045,10.745806670121857,10.113471620745554,10.820500846075179,10.522063861345574,10.246764294679285,10.256292020731522,9.979718278379992 
 12/11  18:00:00,7.392620717850743,10.609322680342825,10.093371007893005,10.633918925940975,10.448674949402737,10.216499061463104,10.209023749134591,9.985280277673564 
 12/11  19:00:00,7.0950066612522379,10.510664465223968,10.069813410225687,10.498551219406235,10.400739255037982,10.197211537073642,10.18180883304422,9.992598762462569 
 12/11  20:00:00,6.8568180125184299,10.433478183316034,10.043494156607812,10.38699811936607,10.366908097515344,10.182042112481412,10.166199165109355,9.998939829321082 
 12/11  21:00:00,6.6646802649945588,10.362228632504216,10.013097845825016,10.29468823415881,10.33702134313276,10.16588824563078,10.153285726558419,10.003387314759298 
 12/11  22:00:00,6.472684666212979,10.286379002270343,9.978426525088704,10.19768427939163,10.302033579597462,10.143563416621408,10.135448058900068,10.00357393619058 
 12/11  23:00:00,6.280679836580791,10.20503771812309,9.93945563463487,10.096359359257658,10.260670098561399,10.114010660504749,10.111016914745024,9.997849151413666 
 12/11  24:00:00,6.175352972432008,10.1128174079016,9.89657495463458,9.974988286143344,10.207950237056421,10.074252808186739,10.076342825788516,9.984568542026827 
 12/12  01:00:00,5.927110282850204,10.026890648521477,9.85439397000297,9.877456473182255,10.160178261349138,10.03532793226707,10.04395520465947,9.968131012227845 
 12/12  02:00:00,5.719758827197373,9.942181230060808,9.810473624608527,9.772241958603804,10.112694681543795,9.994866124767479,10.011670721061592,9.949732970033026 
 12/12  03:00:00,5.508552835146444,9.847670542013402,9.760427407486948,9.651253830921398,10.05558569482665,9.945078484615037,9.970661848731334,9.925437285034489 
 12/12  04:00:00,5.3050779056404739,9.746525814205404,9.700881547048877,9.532488721663644,9.991863740655205,9.886464006260044,9.921748067935319,9.892515659592162 
 12/12  05:00:00,5.092454796348137,9.636082406527036,9.631772036395319,9.400819962403812,9.918993615743947,9.816976236802463,9.86271271696346,9.848790067330807 
 12/12  06:00:00,4.872658744727,9.515392050789817,9.552439253638733,9.259770512500879,9.836263339449557,9.736099808128943,9.793015323987282,9.793666420287357 
 12/12  07:00:00,4.696541824895063,9.39488111908604,9.462462112069181,9.1350255646598,9.75321726435239,9.650003193444983,9.7203788173578,9.729643933164134 
 12/12  08:00:00,4.530838664619539,9.270914724613228,9.363866922510424,9.006245993513929,9.66594510010406,9.556517903685782,9.642229558250655,9.656751243288916 
 12/12  09:00:00,4.499318441529417,9.175390614023785,9.263414252208526,8.955307608612113,9.598829762977103,9.47319778188962,9.579441669880602,9.582579910555971 
 12/12  10:00:00,4.927157351806551,9.220957206317907,9.178115176535807,9.148860588475398,9.638177395860474,9.456649018769383,9.594823264858965,9.552875608930986 
 12/12  11:00:00,5.694399203442817,9.354871150168318,9.120924627671702,9.489267323339288,9.714761080439173,9.456690397060534,9.633822763846596,9.51897788127074 
 12/12  12:00:00,6.571028091723069,9.55159171117803,9.0881259124564,9.871799279196216,9.804579832353366,9.476280118569088,9.697812590139402,9.479332172540648 
 12/12  13:00:00,7.36492757791445,9.750267883341845,9.080780894551458,10.223379388813669,9.860658057386193,9.504984067259615,9.754534877208974,9.462468321008077 
 12/12  14:00:00,7.898504658689195,9.84982791555134,9.092985441076455,10.443729611608557,9.878055074315468,9.518005730630599,9.773712420176196,9.452910914430165 
 12/12  15:00:00,8.122536483966563,9.902244585789884,9.111439041457402,10.497179029725848,9.873534639800907,9.519562067159189,9.772589321190765,9.431209135108116 
 12/12  16:00:00,8.021673959850644,9.881247394105913,9.132534158268595,10.429002027139889,9.820448831362127,9.495230333215354,9.729215657507695,9.398971664531196 
 12/12  17:00:00,7.323162374664893,9.7013732232742,9.133612985249656,10.031188143707864,9.696463821575773,9.426268926164302,9.624690462298254,9.361499100445707 
 12/12  18:00:00,6.53271970736528,9.483578714576146,9.105125679921255,9.65182724803192,9.544547785100456,9.334854788534,9.488453232847104,9.295883534808816 
 12/12  19:00:00,5.907075236149553,9.296267925893922,9.05997061224956,9.35576638859025,9.421545024524438,9.252522432535417,9.378414722967895,9.236940208821484 
 12/12  20:00:00,5.395520075801021,9.159297486919755,8.996594491915142,9.09664592899964,9.324834023296944,9.17939661043521,9.29450356144035,9.194697882543391 
 12/12  21:00:00,4.901315188510965,8.949228716709204,8.915363980787977,8.842607956768238,9.179864228535733,9.062366217174091,9.159147830228708,9.10304778732975 
 12/12  22:00:00,4.474593823438351,8.78242737299758,8.817710448978432,8.605882222130085,9.061386541977983,8.95486160111887,9.049202633900923,9.017602825555813 
 12/12  23:00:00,4.097735667494323,8.60639874688301,8.70816513912656,8.384606347561256,8.93640036086708,8.83468143468805,8.932802455538543,8.924638844188815 
 12/12  24:00:00,3.736136772025019,8.42245503503818,8.587064899825223,8.156335666310623,8.80392456102572,8.702132658581166,8.80826911605735,8.81916337250782 
 12/13  01:00:00,3.3930342325684976,8.234500398597114,8.455544294637783,7.936778803764694,8.667276799057082,8.560439047909629,8.678957410616598,8.703629561376115 
 12/13  02:00:00,3.070250373672894,8.04298368646643,8.314144851280006,7.719650917597808,8.526559312396886,8.410539716955562,8.544889152434795,8.579196077363666 
 12/13  03:00:00,2.741332316730395,7.842790666379935,8.162775182275557,7.49404080946694,8.376886304805908,8.249262219523036,8.401897226649979,8.444296620615724 
 12/13  04:00:00,2.426145690198022,7.631285443028278,7.999715321077611,7.25998638309086,8.21524636023756,8.075783129944558,8.247147528343195,8.297619455989337 
 12/13  05:00:00,2.1023468142567185,7.407834096501912,7.825806756592597,7.012600945863726,8.041368939644443,7.889532876216518,8.080109730987964,8.138784403637678 
 12/13  06:00:00,1.7873584543985373,7.17778595177561,7.6437506102671979,6.763481290303,7.860239312129279,7.694632261716068,7.905187854293989,7.970157805747549 
 12/13  07:00:00,1.5347675756497333,6.9565270776521139,7.457433635775579,6.541728144971604,7.685068283952924,7.5016311811882458,7.734253527148336,7.798233768118529 
 12/13  08:00:00,1.3339000643128854,6.745957290186436,7.27169684451661,6.339405092225244,7.516333603493988,7.312042423765828,7.568797461009924,7.625864776940152 
 12/13  09:00:00,1.2338428467864573,6.568854299056877,7.099160630290744,6.193099342115294,7.371698262437189,7.142458614693421,7.425372539569009,7.464412681366415 
 12/13  10:00:00,1.656352140823056,6.569128286570999,6.956019997092263,6.337244361439664,7.3639034944617489,7.070746519564112,7.392125691369738,7.3893613240359239 
 12/13  11:00:00,3.4963652638401547,7.056506043285194,6.886435010546887,7.173158699871866,7.545232797446268,7.042654066470456,7.418095376733205,7.30616341625048 
 12/13  12:00:00,7.083003214928526,8.205209134473387,6.938854046592286,8.759811173163003,7.68136416467645,7.065032379152234,7.491018614008419,7.253901327494684 
 12/13  13:00:00,8.995570056191943,8.919088423941329,7.046705702571373,9.68505494892799,7.779760805989873,7.115319819876796,7.572447375638912,7.222279303755499 
 12/13  14:00:00,9.934536360105354,9.269233090391769,7.16853879389622,10.129036894218065,7.8151662725604249,7.157300121732591,7.615087781921424,7.196333099545778 
 12/13  15:00:00,10.060963869592376,9.338795166919163,7.288297886712505,10.170445835425337,7.813401838867596,7.180723944217794,7.611614545213651,7.159849004626734 
 12/13  16:00:00,9.698214495068508,9.20562537528355,7.395180642004881,10.014035263249586,7.748342633960672,7.162097641837235,7.543088182448599,7.122555011006739 
 12/13  17:00:00,8.249524652135742,8.796760488220532,7.445641760848585,9.186397344415804,7.619961136713658,7.104413244676458,7.4192643221071699,7.06217467575355 
 12/13  18:00:00,6.836458804093883,8.394130979879292,7.44823658019746,8.553718960947096,7.47579305219344,7.029996232832914,7.274674849202782,6.976757695515727 
 12/13  19:00:00,5.847448304081079,8.132002477138624,7.419306428993605,8.113463787555919,7.377399083429511,6.970190484445676,7.179293012997189,6.925219195928395 
 12/13  20:00:00,5.049571485225173,7.885289197425467,7.364202732997535,7.75504140451738,7.280391696636054,6.901430865574021,7.084817066750202,6.864217667219245 
 12/13  21:00:00,4.365997203741313,7.613745780678728,7.2843327119473459,7.432027767533857,7.164938810143553,6.808350063116076,6.9695793873115889,6.769142179568885 
 12/13  22:00:00,3.8527243703001718,7.437076068008083,7.183761541359599,7.1743574617286589,7.0830967138394389,6.730859153737617,6.894842203120133,6.713912092631524 
 12/13  23:00:00,3.3638752280740089,7.183993998494535,7.06802202392403,6.918248515767281,6.960322368546501,6.610871590826024,6.775488459324218,6.6007156755414739 
 12/13  24:00:00,2.9553434597507675,6.985997726410879,6.9398665276671729,6.683215855417121,6.85490717237778,6.5009241693845249,6.676796156072357,6.503839738247125 
 12/14  01:00:00,2.596792333185335,6.7860264709835509,6.808239384554586,6.468523301929869,6.745028535763238,6.383308619928861,6.574163828863723,6.404224875934303 
 12/14  02:00:00,2.2703413138333685,6.593061714543662,6.674341165261579,6.26273111234561,6.633910517275352,6.262981130158716,6.470744615739227,6.300821258471986 
 12/14  03:00:00,1.971380828356382,6.40421912553964,6.540553520216561,6.068309677002895,6.522648191941926,6.141915044403372,6.367931909759808,6.197052079167713 
 12/14  04:00:00,1.6805696123991179,6.21404194851924,6.404883001848449,5.869024993227018,6.405493982489855,6.0169348091789909,6.260792844978555,6.091751075012721 
 12/14  05:00:00,1.4003786325424215,6.03051609235532,6.271357336468758,5.675619841960375,6.287703047932189,5.893131564164578,6.153275529542842,5.98744962656194 
 12/14  06:00:00,1.125803199350314,5.852052408983403,6.137390676736232,5.488215852636964,6.169666151638269,5.769672038978898,6.045711567237434,5.88377578748273 
 12/14  07:00:00,0.9056406938511551,5.686035190983111,6.005106094471683,5.325618578465788,6.059459677148677,5.651939234037883,5.944890324790805,5.782872894887874 
 12/14  08:00:00,0.6941216676695308,5.525012430200513,5.876047688152423,5.163329494242667,5.950023653746852,5.535782819002549,5.845423242236015,5.683748986371186 
 12/14  09:00:00,0.7046485775447177,5.422054628156837,5.756926921802063,5.129652746453465,5.884295299288218,5.448505007865003,5.780835346687131,5.597607755414848 
 12/14  10:00:00,1.242625542101628,5.4884435553583,5.662958642374161,5.3584033434830709,5.940848160114946,5.436554244306749,5.802281054692625,5.568313879497002 
 12/14  11:00:00,1.8036773700333134,5.554024077705385,5.596033668371263,5.567328509899561,5.979542049512565,5.417375979822995,5.821416028909233,5.507976169799585 
 12/14  12:00:00,2.113839192219672,5.5600747314924849,5.538496796589558,5.643024095006808,5.969211896479964,5.397409520235794,5.821437038908684,5.467856227975944 
 12/14  13:00:00,2.3506090554590068,5.562672585743145,5.499235130234357,5.722990677177702,5.954183462728605,5.381104393828961,5.817142219160722,5.43435194546227 
 12/14  14:00:00,2.5144173251701926,5.5666139869857649,5.477219045097953,5.768775276888172,5.941136109505379,5.370388255105945,5.811520240861287,5.407643915354953 
 12/14  15:00:00,2.4810191703051145,5.538696520160236,5.465053170308025,5.72324802009364,5.910137581890834,5.354590681665391,5.790685390648505,5.386366254096937 
 12/14  16:00:00,2.2307749751264547,5.463784656397059,5.454097116374229,5.582795988795141,5.8475167932291429,5.322385234005053,5.743655839934124,5.364007261781279 
 12/14  17:00:00,1.8058536290880474,5.355679049662273,5.4359976343499689,5.362372965577933,5.762130644532881,5.273626109595174,5.676640571280641,5.341768435996592 
 12/14  18:00:00,1.3530809809043847,5.216011885237418,5.406312706832411,5.146297554190565,5.653269620946116,5.208259614709308,5.586364384564451,5.300901080772053 
 12/14  19:00:00,0.9492859540635164,5.099363345405175,5.3663970529544,4.952668254573717,5.565495532592588,5.150255584401106,5.514056313050754,5.265291504307619 
 12/14  20:00:00,0.591372163415044,4.977693976749087,5.313649419175611,4.770247672742991,5.473373264121372,5.083858623270869,5.437007557760725,5.224226325716674 
 12/14  21:00:00,0.24541624409525515,4.848246082523438,5.245794108901068,4.585229664698712,5.374799023245311,5.0060167034824929,5.351862790871305,5.172078331352005 
 12/14  22:00:00,-0.04866839540685231,4.71773608873275,5.162939088113846,4.419021298816904,5.276368445912685,4.920820253892753,5.264388158084717,5.110039241356054 
 12/14  23:00:00,-0.30994670216407069,4.581932663654593,5.066993621579612,4.255225896136373,5.1734754513582479,4.825373182118463,5.171193850316269,5.036805378441503 
 12/14  24:00:00,-0.5578178846856418,4.441498372110728,4.962976556424364,4.089911237934995,5.065802896980167,4.721140852762,5.072269568011082,4.95373950074699 
 12/15  01:00:00,-0.81983077285989,4.291703109923467,4.851862586593894,3.9141555365976354,4.950005776261679,4.606806894118097,4.965313359138857,4.861266053537769 
